Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-22 14:00:00,47.00,291.00
2025-04-22 15:00:00,42.00,282.00
2025-04-22 16:00:00,50.00,284.00
2025-04-22 17:00:00,46.00,306.00
2025-04-22 18:00:00,42.00,269.00
2025-04-22 19:00:00,42.00,263.00
2025-04-22 20:00:00,52.00,311.00
2025-04-22 21:00:00,58.00,307.00
2025-04-22 22:00:00,56.00,311.00
2025-04-22 23:00:00,78.00,315.00
2025-04-23 00:00:00,66.00,272.00
2025-04-23 01:00:00,88.00,296.00
2025-04-23 02:00:00,86.00,300.00
2025-04-23 03:00:00,106.00,333.00
2025-04-23 04:00:00,77.00,267.00
2025-04-23 05:00:00,84.00,283.00
2025-04-23 06:00:00,112.00,338.00
2025-04-23 07:00:00,244.00,532.00
2025-04-23 08:00:00,186.00,526.00
2025-04-23 09:00:00,138.00,433.00
2025-04-23 10:00:00,121.00,483.00
2025-04-23 11:00:00,90.00,389.00
2025-04-23 12:00:00,80.00,331.00
2025-04-23 13:00:00,50.00,318.00
2025-04-23 14:00:00,44.00,259.00
2025-04-23 15:00:00,53.00,271.00
2025-04-23 16:00:00,51.00,290.00
2025-04-23 17:00:00,42.00,237.00
2025-04-23 18:00:00,42.00,230.00
2025-04-23 19:00:00,42.00,241.00
2025-04-23 20:00:00,77.00,335.00
2025-04-23 21:00:00,100.00,377.00
2025-04-23 22:00:00,103.00,389.00
2025-04-23 23:00:00,103.00,372.00
2025-04-24 00:00:00,158.00,450.00
2025-04-24 01:00:00,169.00,403.00
2025-04-24 02:00:00,213.00,481.00
2025-04-24 03:00:00,269.00,561.00
2025-04-24 04:00:00,272.00,536.00
2025-04-24 05:00:00,328.00,741.00
2025-04-24 06:00:00,167.00,403.00
2025-04-24 07:00:00,162.00,445.00
2025-04-24 08:00:00,108.00,294.00
2025-04-24 09:00:00,90.00,309.00
2025-04-24 10:00:00,145.00,410.00
2025-04-24 11:00:00,155.00,442.00
2025-04-24 12:00:00,100.00,371.00
2025-04-24 13:00:00,63.00,250.00
2025-04-24 14:00:00,52.00,256.00
2025-04-24 15:00:00,42.00,237.00
2025-04-24 16:00:00,35.00,194.00
2025-04-24 17:00:00,44.00,250.00
2025-04-24 18:00:00,38.00,367.00
2025-04-24 19:00:00,42.00,240.00
2025-04-24 20:00:00,56.00,279.00
2025-04-24 21:00:00,101.00,659.00
2025-04-24 22:00:00,167.00,751.00
2025-04-24 23:00:00,153.00,663.00
2025-04-25 00:00:00,200.00,730.00
2025-04-25 01:00:00,205.00,660.00
2025-04-25 02:00:00,216.00,639.00
2025-04-25 03:00:00,226.00,550.00
2025-04-25 04:00:00,172.00,451.00
2025-04-25 05:00:00,173.00,478.00
2025-04-25 06:00:00,168.00,442.00
2025-04-25 07:00:00,158.00,477.00
2025-04-25 08:00:00,118.00,412.00
2025-04-25 09:00:00,160.00,544.00
2025-04-25 10:00:00,177.00,517.00
2025-04-25 11:00:00,156.00,472.00
2025-04-25 12:00:00,129.00,410.00
2025-04-25 13:00:00,88.00,321.00
2025-04-25 14:00:00,56.00,218.00
2025-04-25 15:00:00,47.00,252.00
2025-04-25 16:00:00,56.00,207.00
2025-04-25 17:00:00,52.00,226.00
2025-04-25 18:00:00,47.00,210.00
2025-04-25 19:00:00,55.00,280.00
2025-04-25 20:00:00,70.00,343.00
2025-04-25 21:00:00,191.00,578.00
2025-04-25 22:00:00,206.00,594.00
2025-04-25 23:00:00,143.00,458.00
2025-04-26 00:00:00,172.00,582.00
2025-04-26 01:00:00,268.00,725.00
2025-04-26 02:00:00,208.00,661.00
2025-04-26 03:00:00,161.00,495.00
2025-04-26 04:00:00,156.00,471.00
2025-04-26 05:00:00,188.00,577.00
2025-04-26 06:00:00,173.00,515.00
2025-04-26 07:00:00,197.00,576.00
2025-04-26 08:00:00,222.00,553.00
2025-04-26 09:00:00,259.00,615.00
2025-04-26 10:00:00,243.00,637.00
2025-04-26 11:00:00,124.00,371.00
2025-04-26 12:00:00,63.00,229.00
2025-04-26 13:00:00,34.00,167.00
2025-04-26 14:00:00,33.00,157.00
2025-04-26 15:00:00,40.00,161.00
2025-04-26 16:00:00,41.00,210.00
2025-04-26 17:00:00,70.00,285.00
2025-04-26 18:00:00,63.00,853.00
2025-04-26 19:00:00,55.00,389.00
